1992,1,2,4,0901,0900,1147,1155,AA,1,,346.00,355.00,,-8.00,1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,3,5,0859,0900,1208,1155,AA,1,,369.00,355.00,,13.00,-1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,4,6,0900,0900,1204,1155,AA,1,,364.00,355.00,,9.00,0.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,5,7,0900,0900,1208,1155,AA,1,,368.00,355.00,,13.00,0.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,6,1,0904,0900,1150,1155,AA,1,,346.00,355.00,,-5.00,4.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,7,2,0900,0900,1144,1155,AA,1,,344.00,355.00,,-11.00,0.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,8,3,0858,0900,1134,1155,AA,1,,336.00,355.00,,-21.00,-2.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,9,4,0859,0900,1154,1155,AA,1,,355.00,355.00,,-1.00,-1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,10,5,0857,0900,1132,1155,AA,1,,335.00,355.00,,-23.00,-3.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,12,7,0900,0900,1142,1155,AA,1,,342.00,355.00,,-13.00,0.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,13,1,0901,0900,1153,1155,AA,1,,352.00,355.00,,-2.00,1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,14,2,0859,0900,1327,1155,AA,1,,448.00,355.00,,92.00,-1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,15,3,0900,0900,1130,1155,AA,1,,330.00,355.00,,-25.00,0.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,16,4,0902,0900,1140,1155,AA,1,,338.00,355.00,,-15.00,2.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,17,5,0900,0900,1225,1155,AA,1,,385.00,355.00,,30.00,0.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,18,6,0901,0900,1233,1155,AA,1,,392.00,355.00,,38.00,1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,19,7,0902,0900,1127,1155,AA,1,,325.00,355.00,,-28.00,2.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,20,1,0859,0900,1150,1155,AA,1,,351.00,355.00,,-5.00,-1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,21,2,0900,0900,1152,1155,AA,1,,352.00,355.00,,-3.00,0.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,22,3,0858,0900,1131,1155,AA,1,,333.00,355.00,,-24.00,-2.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,23,4,0900,0900,1140,1155,AA,1,,340.00,355.00,,-15.00,0.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,24,5,0859,0900,1159,1155,AA,1,,360.00,355.00,,4.00,-1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,26,7,0901,0900,1228,1155,AA,1,,387.00,355.00,,33.00,1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1992,1,27,1,0858,0900,1151,1155,AA,1,,353.00,355.00,,-4.00,-2.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
