1991,1,2,3,0900,0900,1223,1210,AA,1,,383.00,370.00,,13.00,0.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,4,5,0905,0900,1206,1210,AA,1,,361.00,370.00,,-4.00,5.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,5,6,0901,0900,1208,1210,AA,1,,367.00,370.00,,-2.00,1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,6,7,0911,0900,1156,1210,AA,1,,345.00,370.00,,-14.00,11.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,7,1,0900,0900,1222,1210,AA,1,,382.00,370.00,,12.00,0.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,8,2,0904,0900,1201,1210,AA,1,,357.00,370.00,,-9.00,4.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,9,3,0902,0900,1241,1210,AA,1,,399.00,370.00,,31.00,2.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,10,4,0858,0900,1142,1210,AA,1,,344.00,370.00,,-28.00,-2.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,11,5,0901,0900,1152,1210,AA,1,,351.00,370.00,,-18.00,1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,12,6,0905,0900,1220,1210,AA,1,,375.00,370.00,,10.00,5.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,13,7,0900,0900,1144,1210,AA,1,,344.00,370.00,,-26.00,0.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,14,1,0901,0900,1151,1210,AA,1,,350.00,370.00,,-19.00,1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,15,2,0900,0900,1141,1210,AA,1,,341.00,370.00,,-29.00,0.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,16,3,0902,0900,1148,1210,AA,1,,346.00,370.00,,-22.00,2.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,17,4,0902,0900,1127,1210,AA,1,,325.00,370.00,,-43.00,2.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,18,5,0859,0900,1105,1210,AA,1,,306.00,370.00,,-65.00,-1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,19,6,0902,0900,1154,1210,AA,1,,352.00,370.00,,-16.00,2.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,20,7,0857,0900,1137,1210,AA,1,,340.00,370.00,,-33.00,-3.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,21,1,0901,0900,1156,1210,AA,1,,355.00,370.00,,-14.00,1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,22,2,0928,0900,1209,1210,AA,1,,341.00,370.00,,-1.00,28.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,23,3,0859,0900,1150,1210,AA,1,,351.00,370.00,,-20.00,-1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,24,4,0859,0900,1205,1210,AA,1,,366.00,370.00,,-5.00,-1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,25,5,0859,0900,1207,1210,AA,1,,368.00,370.00,,-3.00,-1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,26,6,0858,0900,1217,1210,AA,1,,379.00,370.00,,7.00,-2.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,27,7,0857,0900,1206,1210,AA,1,,369.00,370.00,,-4.00,-3.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,28,1,0900,0900,1155,1210,AA,1,,355.00,370.00,,-15.00,0.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,29,2,0858,0900,1158,1210,AA,1,,360.00,370.00,,-12.00,-2.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,30,3,0904,0900,1205,1210,AA,1,,361.00,370.00,,-5.00,4.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,31,4,0905,0900,1221,1210,AA,1,,376.00,370.00,,11.00,5.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1991,1,1,2,0830,0830,1717,1651,AA,2,,347.00,321.00,,26.00,0.00,LAX,JFK,2475.00,,,0.00,,0.00,,,,,
1991,1,2,3,0831,0830,1634,1651,AA,2,,303.00,321.00,,-17.00,1.00,LAX,JFK,2475.00,,,0.00,,0.00,,,,,
1991,1,3,4,0836,0830,1633,1651,AA,2,,297.00,321.00,,-18.00,6.00,LAX,JFK,2475.00,,,0.00,,0.00,,,,,
1991,1,4,5,0836,0830,1625,1651,AA,2,,289.00,321.00,,-26.00,6.00,LAX,JFK,2475.00,,,0.00,,0.00,,,,,
1991,1,5,6,0839,0830,1631,1651,AA,2,,292.00,321.00,,-20.00,9.00,LAX,JFK,2475.00,,,0.00,,0.00,,,,,
1991,1,6,7,0831,0830,1740,1651,AA,2,,369.00,321.00,,49.00,1.00,LAX,JFK,2475.00,,,0.00,,0.00,,,,,
1991,1,7,1,0832,0830,1634,1651,AA,2,,302.00,321.00,,-17.00,2.00,LAX,JFK,2475.00,,,0.00,,0.00,,,,,
1991,1,8,2,0829,0830,1638,1651,AA,2,,309.00,321.00,,-13.00,-1.00,LAX,JFK,2475.00,,,0.00,,0.00,,,,,
1991,1,9,3,0924,0830,1720,1651,AA,2,,296.00,321.00,,29.00,54.00,LAX,JFK,2475.00,,,0.00,,0.00,,,,,
