2004,1,7,3,,1300,,1558,UA,452,,,118.00,,,,ORD,PHL,678.00,,,1.00,A,0.00,,,,,
2004,1,8,4,1300,1300,1536,1558,UA,452,N338UA,96.00,118.00,82.00,-22.00,0.00,ORD,PHL,678.00,5.00,9.00,0.00,,0.00,,,,,
2004,1,9,5,1259,1300,1542,1558,UA,452,N382UA,103.00,118.00,89.00,-16.00,-1.00,ORD,PHL,678.00,5.00,9.00,0.00,,0.00,,,,,
2004,1,10,6,1338,1330,1637,1628,UA,452,N333UA,119.00,118.00,92.00,9.00,8.00,ORD,PHL,678.00,4.00,23.00,0.00,,0.00,,,,,
2004,1,11,7,1301,1300,1552,1558,UA,452,N303UA,111.00,118.00,90.00,-6.00,1.00,ORD,PHL,678.00,4.00,17.00,0.00,,0.00,,,,,
2004,1,12,1,1258,1300,1551,1558,UA,452,N319UA,113.00,118.00,87.00,-7.00,-2.00,ORD,PHL,678.00,4.00,22.00,0.00,,0.00,,,,,
2004,1,13,2,1257,1300,1538,1558,UA,452,N335UA,101.00,118.00,88.00,-20.00,-3.00,ORD,PHL,678.00,6.00,7.00,0.00,,0.00,,,,,
2004,1,14,3,1259,1300,1546,1558,UA,452,N335UA,107.00,118.00,87.00,-12.00,-1.00,ORD,PHL,678.00,6.00,14.00,0.00,,0.00,,,,,
2004,1,15,4,1256,1300,1539,1558,UA,452,N328UA,103.00,118.00,87.00,-19.00,-4.00,ORD,PHL,678.00,5.00,11.00,0.00,,0.00,,,,,
2004,1,16,5,1300,1300,1552,1558,UA,452,N310UA,112.00,118.00,88.00,-6.00,0.00,ORD,PHL,678.00,6.00,18.00,0.00,,0.00,,,,,
2004,1,17,6,1324,1330,1627,1628,UA,452,N305UA,123.00,118.00,86.00,-1.00,-6.00,ORD,PHL,678.00,5.00,32.00,0.00,,0.00,,,,,
2004,1,18,7,1312,1300,1559,1558,UA,452,N306UA,107.00,118.00,88.00,1.00,12.00,ORD,PHL,678.00,4.00,15.00,0.00,,0.00,,,,,
2004,1,19,1,,1300,,1558,UA,452,,,118.00,,,,ORD,PHL,678.00,,,1.00,A,0.00,,,,,
2004,1,20,2,1257,1300,1544,1558,UA,452,N379UA,107.00,118.00,85.00,-14.00,-3.00,ORD,PHL,678.00,5.00,17.00,0.00,,0.00,,,,,
2004,1,21,3,1300,1300,1545,1558,UA,452,N307UA,105.00,118.00,85.00,-13.00,0.00,ORD,PHL,678.00,6.00,14.00,0.00,,0.00,,,,,
2004,1,22,4,1257,1300,1547,1558,UA,452,N362UA,110.00,118.00,89.00,-11.00,-3.00,ORD,PHL,678.00,4.00,17.00,0.00,,0.00,,,,,
2004,1,23,5,,1300,,1558,UA,452,,,118.00,,,,ORD,PHL,678.00,,,1.00,C,0.00,,,,,
2004,1,24,6,1326,1330,1610,1628,UA,452,N337UA,104.00,118.00,82.00,-18.00,-4.00,ORD,PHL,678.00,9.00,13.00,0.00,,0.00,,,,,
2004,1,25,7,1304,1300,1559,1558,UA,452,N302UA,115.00,118.00,90.00,1.00,4.00,ORD,PHL,678.00,6.00,19.00,0.00,,0.00,,,,,
2004,1,26,1,,1300,,1558,UA,452,,,118.00,,,,ORD,PHL,678.00,,,1.00,C,0.00,,,,,
2004,1,27,2,,1300,,1558,UA,452,,,118.00,,,,ORD,PHL,678.00,,,1.00,B,0.00,,,,,
2004,1,28,3,1257,1300,1545,1558,UA,452,N316UA,108.00,118.00,88.00,-13.00,-3.00,ORD,PHL,678.00,6.00,14.00,0.00,,0.00,,,,,
2004,1,29,4,1340,1300,1659,1558,UA,452,N202UA,139.00,118.00,102.00,61.00,40.00,ORD,PHL,678.00,5.00,32.00,0.00,,0.00,0.00,0.00,22.00,0.00,39.00
2004,1,30,5,1302,1300,1551,1558,UA,452,N363UA,109.00,118.00,88.00,-7.00,2.00,ORD,PHL,678.00,5.00,16.00,0.00,,0.00,,,,,
2004,1,31,6,1329,1330,1627,1628,UA,452,N307UA,118.00,118.00,89.00,-1.00,-1.00,ORD,PHL,678.00,5.00,24.00,0.00,,0.00,,,,,
2004,1,7,3,1352,1346,1401,1404,UA,453,N389UA,69.00,78.00,51.00,-3.00,6.00,DTW,ORD,235.00,5.00,13.00,0.00,,0.00,,,,,
2004,1,8,4,1346,1346,1418,1404,UA,453,N911UA,92.00,78.00,54.00,14.00,0.00,DTW,ORD,235.00,7.00,31.00,0.00,,0.00,,,,,
2004,1,9,5,1342,1346,1352,1404,UA,453,N954UA,70.00,78.00,50.00,-12.00,-4.00,DTW,ORD,235.00,5.00,15.00,0.00,,0.00,,,,,
2004,1,10,6,1346,1346,1355,1404,UA,453,N951UA,69.00,78.00,47.00,-9.00,0.00,DTW,ORD,235.00,11.00,11.00,0.00,,0.00,,,,,
2004,1,11,7,1341,1346,1401,1404,UA,453,N315UA,80.00,78.00,47.00,-3.00,-5.00,DTW,ORD,235.00,4.00,29.00,0.00,,0.00,,,,,
2004,1,12,1,1339,1346,1356,1404,UA,453,N371UA,77.00,78.00,44.00,-8.00,-7.00,DTW,ORD,235.00,4.00,29.00,0.00,,0.00,,,,,
2004,1,13,2,1337,1346,1351,1404,UA,453,N373UA,74.00,78.00,49.00,-13.00,-9.00,DTW,ORD,235.00,6.00,19.00,0.00,,0.00,,,,,
2004,1,14,3,1358,1346,1425,1404,UA,453,N943UA,87.00,78.00,42.00,21.00,12.00,DTW,ORD,235.00,3.00,42.00,0.00,,0.00,0.00,0.00,14.00,0.00,7.00
2004,1,15,4,1346,1346,1417,1404,UA,453,N387UA,91.00,78.00,49.00,13.00,0.00,DTW,ORD,235.00,5.00,37.00,0.00,,0.00,,,,,
2004,1,16,5,1345,1346,1408,1404,UA,453,N376UA,83.00,78.00,54.00,4.00,-1.00,DTW,ORD,235.00,4.00,25.00,0.00,,0.00,,,,,
2004,1,17,6,1602,1346,1620,1404,UA,453,N905UA,78.00,78.00,57.00,136.00,136.00,DTW,ORD,235.00,2.00,19.00,0.00,,0.00,0.00,0.00,136.00,0.00,0.00
2004,1,18,7,1342,1346,1345,1404,UA,453,N906UA,63.00,78.00,46.00,-19.00,-4.00,DTW,ORD,235.00,8.00,9.00,0.00,,0.00,,,,,
2004,1,19,1,1338,1346,1346,1404,UA,453,N366UA,68.00,78.00,48.00,-18.00,-8.00,DTW,ORD,235.00,5.00,15.00,0.00,,0.00,,,,,
2004,1,20,2,1339,1346,1404,1404,UA,453,N376UA,85.00,78.00,54.00,0.00,-7.00,DTW,ORD,235.00,7.00,24.00,0.00,,0.00,,,,,
2004,1,21,3,1341,1346,1426,1404,UA,453,N379UA,105.00,78.00,55.00,22.00,-5.00,DTW,ORD,235.00,4.00,46.00,0.00,,0.00,0.00,0.00,22.00,0.00,0.00
2004,1,22,4,1338,1346,1354,1404,UA,453,N369UA,76.00,78.00,43.00,-10.00,-8.00,DTW,ORD,235.00,6.00,27.00,0.00,,0.00,,,,,
2004,1,23,5,1503,1346,1539,1404,UA,453,N910UA,96.00,78.00,73.00,95.00,77.00,DTW,ORD,235.00,8.00,15.00,0.00,,0.00,0.00,0.00,90.00,0.00,5.00
2004,1,24,6,1337,1346,1424,1404,UA,453,N957UA,107.00,78.00,69.00,20.00,-9.00,DTW,ORD,235.00,4.00,34.00,0.00,,0.00,0.00,0.00,20.00,0.00,0.00
2004,1,25,7,1351,1346,1404,1404,UA,453,N328UA,73.00,78.00,51.00,0.00,5.00,DTW,ORD,235.00,6.00,16.00,0.00,,0.00,,,,,
2004,1,26,1,1606,1346,1623,1404,UA,453,N387UA,77.00,78.00,53.00,139.00,140.00,DTW,ORD,235.00,6.00,18.00,0.00,,0.00,0.00,0.00,20.00,0.00,119.00
2004,1,27,2,,1346,,1404,UA,453,,,78.00,,,,DTW,ORD,235.00,,,1.00,B,0.00,,,,,
2004,1,28,3,1344,1346,1410,1404,UA,453,N398UA,86.00,78.00,52.00,6.00,-2.00,DTW,ORD,235.00,4.00,30.00,0.00,,0.00,,,,,
2004,1,29,4,1351,1346,1532,1404,UA,453,N373UA,161.00,78.00,53.00,88.00,5.00,DTW,ORD,235.00,10.00,98.00,0.00,,0.00,0.00,0.00,88.00,0.00,0.00
2004,1,30,5,1347,1346,1346,1404,UA,453,N372UA,59.00,78.00,41.00,-18.00,1.00,DTW,ORD,235.00,4.00,14.00,0.00,,0.00,,,,,
2004,1,31,6,1342,1346,1403,1404,UA,453,N947UA,81.00,78.00,43.00,-1.00,-4.00,DTW,ORD,235.00,2.00,36.00,0.00,,0.00,,,,,
2004,1,1,4,1501,1505,1645,1639,UA,453,N318UA,104.00,94.00,74.00,6.00,-4.00,ORD,OMA,416.00,3.00,27.00,0.00,,0.00,,,,,
