1990,1,31,3,1724,1725,1806,1810,AA,1,,42.00,45.00,,-4.00,-1.00,HNL,OGG,100.00,,,0.00,,0.00,,,,,
1990,1,2,2,0859,0900,1151,1209,AA,1,,352.00,369.00,,-18.00,-1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,3,3,0859,0900,1132,1209,AA,1,,333.00,369.00,,-37.00,-1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,4,4,0908,0900,1159,1209,AA,1,,351.00,369.00,,-10.00,8.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,5,5,0859,0900,1148,1209,AA,1,,349.00,369.00,,-21.00,-1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,6,6,0900,0900,1140,1209,AA,1,,340.00,369.00,,-29.00,0.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,7,7,0858,0900,1132,1209,AA,1,,334.00,369.00,,-37.00,-2.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,8,1,0902,0900,1202,1209,AA,1,,360.00,369.00,,-7.00,2.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,9,2,0901,0900,1131,1209,AA,1,,330.00,369.00,,-38.00,1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,10,3,0858,0900,1138,1209,AA,1,,340.00,369.00,,-31.00,-2.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,11,4,0903,0900,1209,1209,AA,1,,366.00,369.00,,0.00,3.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,12,5,0901,0900,1149,1209,AA,1,,348.00,369.00,,-20.00,1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,13,6,0858,0900,1213,1209,AA,1,,375.00,369.00,,4.00,-2.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,14,7,0902,0900,1206,1209,AA,1,,364.00,369.00,,-3.00,2.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,15,1,0858,0900,1208,1209,AA,1,,370.00,369.00,,-1.00,-2.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,16,2,0859,0900,1156,1209,AA,1,,357.00,369.00,,-13.00,-1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,17,3,0901,0900,1147,1209,AA,1,,346.00,369.00,,-22.00,1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,18,4,0901,0900,1202,1209,AA,1,,361.00,369.00,,-7.00,1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,19,5,0900,0900,1138,1209,AA,1,,338.00,369.00,,-31.00,0.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,20,6,0901,0900,1214,1209,AA,1,,373.00,369.00,,5.00,1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,21,7,0900,0900,1136,1209,AA,1,,336.00,369.00,,-33.00,0.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,22,1,0859,0900,1202,1209,AA,1,,363.00,369.00,,-7.00,-1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,23,2,0857,0900,1159,1209,AA,1,,362.00,369.00,,-10.00,-3.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,24,3,0900,0900,1155,1209,AA,1,,355.00,369.00,,-14.00,0.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,25,4,0900,0900,1145,1209,AA,1,,345.00,369.00,,-24.00,0.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,26,5,0905,0900,1154,1209,AA,1,,349.00,369.00,,-15.00,5.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,27,6,0900,0900,1214,1209,AA,1,,374.00,369.00,,5.00,0.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,28,7,0901,0900,1151,1209,AA,1,,350.00,369.00,,-18.00,1.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,29,1,0902,0900,1159,1209,AA,1,,357.00,369.00,,-10.00,2.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,30,2,0858,0900,1158,1209,AA,1,,360.00,369.00,,-11.00,-2.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,31,3,0900,0900,1159,1206,AA,1,,359.00,366.00,,-7.00,0.00,JFK,LAX,2475.00,,,0.00,,0.00,,,,,
1990,1,1,1,1320,1300,1718,1643,AA,1,,358.00,343.00,,35.00,20.00,LAX,HNL,2556.00,,,0.00,,0.00,,,,,
1990,1,2,2,1306,1300,1700,1643,AA,1,,354.00,343.00,,17.00,6.00,LAX,HNL,2556.00,,,0.00,,0.00,,,,,
1990,1,3,3,1303,1300,1638,1643,AA,1,,335.00,343.00,,-5.00,3.00,LAX,HNL,2556.00,,,0.00,,0.00,,,,,
1990,1,4,4,1339,1300,1649,1643,AA,1,,310.00,343.00,,6.00,39.00,LAX,HNL,2556.00,,,0.00,,0.00,,,,,
1990,1,5,5,1259,1300,1613,1643,AA,1,,314.00,343.00,,-30.00,-1.00,LAX,HNL,2556.00,,,0.00,,0.00,,,,,
1990,1,6,6,1259,1300,1615,1643,AA,1,,316.00,343.00,,-28.00,-1.00,LAX,HNL,2556.00,,,0.00,,0.00,,,,,
1990,1,7,7,1301,1300,1618,1643,AA,1,,317.00,343.00,,-25.00,1.00,LAX,HNL,2556.00,,,0.00,,0.00,,,,,
1990,1,8,1,1319,1300,1707,1643,AA,1,,348.00,343.00,,24.00,19.00,LAX,HNL,2556.00,,,0.00,,0.00,,,,,
1990,1,9,2,1259,1300,1642,1643,AA,1,,343.00,343.00,,-1.00,-1.00,LAX,HNL,2556.00,,,0.00,,0.00,,,,,
1990,1,10,3,1301,1300,1630,1643,AA,1,,329.00,343.00,,-13.00,1.00,LAX,HNL,2556.00,,,0.00,,0.00,,,,,
1990,1,11,4,1301,1300,1652,1643,AA,1,,351.00,343.00,,9.00,1.00,LAX,HNL,2556.00,,,0.00,,0.00,,,,,
1990,1,12,5,1304,1300,1736,1643,AA,1,,392.00,343.00,,53.00,4.00,LAX,HNL,2556.00,,,0.00,,0.00,,,,,
